Session,Trial,State,Action,Start
2,5,30,3,4
2,5,29,1,4
2,5,19,0,4
2,5,18,1,4
2,5,32,3,4
2,5,31,1,4
2,5,9,3,4
2,5,10,1,4
2,5,17,0,4
2,5,20,2,4
2,5,30,3,4
2,5,29,2,4
2,5,13,3,4
2,5,14,2,4
2,5,19,0,4
2,5,18,1,4
2,5,32,3,4
2,5,31,2,4
2,5,17,0,4
2,5,20,1,4
2,5,13,3,4
2,5,14,2,4
2,5,19,2,4
2,5,5,0,4
2,5,8,1,4
2,5,22,2,4
2,5,26,3,4
2,-5,25,2,4
2,-5,11,3,4
2,-5,12,1,4
2,-5,26,3,4
2,-5,25,1,4
2,-5,21,0,4
2,-5,24,1,4
2,-5,28,3,4
2,-5,27,1,4
2,-5,15,2,4
2,-5,3,3,4
2,6,4,3,4
2,6,3,1,4
2,6,6,1,4
2,6,20,2,4
2,6,30,3,4
2,6,29,2,4
2,6,13,3,4
2,6,14,1,4
2,6,30,3,4
2,6,29,1,4
2,6,19,0,4
2,6,18,1,4
2,6,32,3,4
2,6,31,1,4
2,6,9,3,4
2,6,10,1,4
2,6,17,0,4
2,6,20,2,4
2,6,30,3,4
2,6,29,1,4
2,6,19,0,4
2,6,18,1,4
2,6,32,3,4
2,6,31,2,4
2,6,17,0,4
2,6,20,2,4
2,6,30,3,4
2,6,29,2,4
2,6,13,3,4
2,6,14,1,4
2,6,30,3,4
2,6,29,1,4
2,6,19,2,4
2,6,5,0,4
2,6,8,1,4
2,6,22,2,4
2,6,26,3,2
2,-6,25,2,2
2,-6,11,1,2
2,-6,1,3,2
2,7,2,3,2
2,7,1,1,2
2,7,8,1,2
2,7,22,2,2
2,7,26,3,2
2,-7,25,1,2
2,-7,21,3,2
2,-7,22,2,2
2,-7,26,3,2
2,-7,25,2,2
2,-7,11,3,2
2,-7,12,1,2
2,-7,26,3,2
2,-7,25,2,2
2,-7,11,1,2
2,-7,1,3,2
2,8,2,3,2
2,8,1,1,2
2,8,8,2,2
2,8,24,1,2
2,8,28,3,2
2,8,27,1,2
2,8,15,3,2
2,8,16,1,2
2,8,23,0,2
2,8,22,2,2
2,8,26,3,4
2,-8,25,1,4
2,-8,21,0,4
2,-8,24,1,4
2,-8,28,3,4
2,-8,27,2,4
2,-8,23,3,4
2,-8,24,1,4
2,-8,28,3,4
2,-8,27,1,4
2,-8,15,3,4
2,-8,16,2,4
2,-8,28,3,4
2,-8,27,1,4
2,-8,15,3,4
2,-8,16,2,4
2,-8,28,3,4
2,-8,27,1,4
2,-8,15,2,4
2,-8,3,3,4
2,9,4,3,4
2,9,3,1,4
2,9,6,1,4
2,9,20,2,4
2,9,30,3,4
2,9,29,1,4
2,9,19,0,4
2,9,18,1,4
2,9,32,3,4
2,9,31,2,4
2,9,17,0,4
2,9,20,2,4
2,9,30,3,4
2,9,29,1,4
2,9,19,2,4
2,9,5,0,4
2,9,8,1,4
2,9,22,2,4
2,9,26,3,4
3,1,2,3,4
3,1,1,1,4
3,1,8,1,4
3,1,22,2,4
3,1,26,3,2
3,-1,25,1,2
3,-1,21,3,2
3,-1,22,2,2
3,-1,26,3,2
3,-1,25,2,2
3,-1,11,1,2
3,-1,1,3,2
3,2,2,3,2
3,2,1,1,2
3,2,8,2,2
3,2,24,1,2
3,2,28,3,2
3,2,27,2,2
3,2,23,3,2
3,2,24,2,2
3,2,15,3,2
3,2,16,2,2
3,2,28,3,2
3,2,27,2,2
3,2,23,1,2
3,2,7,0,2
3,2,6,1,2
3,2,20,2,2
3,2,30,3,2
3,2,29,1,2
3,2,19,0,2
3,2,18,1,2
3,2,32,3,2
3,2,31,2,2
3,2,17,0,2
3,2,20,2,2
3,2,30,3,2
3,2,29,2,2
3,2,13,3,2
3,2,14,2,2
3,2,19,0,2
3,2,18,1,2
3,2,32,3,2
3,2,31,1,2
3,2,9,3,2
3,2,10,1,2
3,2,17,1,2
3,2,5,0,2
3,2,8,2,2
3,2,24,1,2
3,2,28,3,2
3,2,27,2,2
3,2,23,0,2
3,2,22,2,2
3,2,26,3,4
3,-2,25,1,4
3,-2,21,0,4
3,-2,24,1,4
3,-2,28,3,4
3,-2,27,2,4
3,-2,23,3,4
3,-2,24,1,4
3,-2,28,3,4
3,-2,27,1,4
3,-2,15,2,4
3,-2,3,3,4
3,3,4,3,4
3,3,3,1,4
3,3,6,2,4
3,3,18,1,4
3,3,32,3,4
3,3,31,1,4
3,3,9,3,4
3,3,10,1,4
3,3,17,0,4
3,3,20,2,4
3,3,30,3,4
3,3,29,1,4
3,3,19,0,4
3,3,18,1,4
3,3,32,3,4
3,3,31,2,4
3,3,17,0,4
3,3,20,2,4
3,3,30,3,4
3,3,29,1,4
3,3,19,0,4
3,3,18,1,4
3,3,32,3,4
3,3,31,2,4
3,3,17,1,4
3,3,5,0,4
3,3,8,1,4
3,3,22,2,4
3,3,26,3,4
3,-3,25,2,4
3,-3,11,3,4
3,-3,12,1,4
3,-3,26,3,4
3,-3,25,1,4
3,-3,21,3,4
3,-3,22,2,4
3,-3,26,3,4
3,-3,25,1,4
3,-3,21,0,4
3,-3,24,1,4
3,-3,28,3,4
3,-3,27,1,4
3,-3,15,2,4
3,-3,3,3,4
3,4,4,3,4
3,4,3,1,4
3,4,6,1,4
3,4,20,2,4
3,4,30,3,4
3,4,29,2,4
3,4,13,3,4
3,4,14,1,4
3,4,30,3,4
3,4,29,1,4
3,4,19,0,4
3,4,18,1,4
3,4,32,3,4
3,4,31,2,4
3,4,17,0,4
3,4,20,2,4
3,4,30,3,4
3,4,29,1,4
3,4,19,0,4
3,4,18,1,4
3,4,32,3,4
3,4,31,2,4
3,4,17,0,4
3,4,20,2,4
3,4,30,3,4
3,4,29,1,4
3,4,19,0,4
3,4,18,1,4
3,4,32,3,4
3,4,31,1,4
3,4,9,3,4
3,4,10,2,4
3,4,32,3,4
3,4,31,2,4
3,4,17,0,4
3,4,20,2,4
3,4,30,3,4
3,4,29,1,4
3,4,19,0,4
3,4,18,1,4
3,4,32,3,4
3,4,31,2,4
3,4,17,1,4
3,4,5,0,4
3,4,8,1,4
3,4,22,2,4
3,4,26,3,4
3,-4,25,1,4
3,-4,21,3,4
3,-4,22,2,4
3,-4,26,3,4
3,-4,25,2,4
3,-4,11,3,4
3,-4,12,1,4
3,-4,26,3,4
3,-4,25,1,4
3,-4,21,0,4
3,-4,24,1,4
3,-4,28,3,4
3,-4,27,1,4
3,-4,15,2,4
3,-4,3,3,4
3,5,4,3,4
3,5,3,2,4
3,5,8,1,4
3,5,22,2,4
3,5,26,3,2
3,-5,25,1,2
3,-5,21,3,2
3,-5,22,2,2
3,-5,26,3,2
3,-5,25,1,2
3,-5,21,3,2
3,-5,22,2,2
3,-5,26,3,2
3,-5,25,2,2
3,-5,11,1,2
3,-5,1,3,2
3,6,2,3,2
3,6,1,1,2
3,6,8,2,2
3,6,24,1,2
3,6,28,3,2
3,6,27,2,2
3,6,23,1,2
3,6,7,0,2
3,6,6,1,2
3,6,20,2,2
3,6,30,3,2
3,6,29,1,2
3,6,19,0,2
3,6,18,1,2
3,6,32,3,2
3,6,31,2,2
3,6,17,1,2
3,6,5,0,2
3,6,8,1,2
3,6,22,2,2
3,6,26,3,2
3,-6,25,2,2
3,-6,11,1,2
3,-6,1,3,2
3,7,2,3,2
3,7,1,2,2
3,7,6,1,2
3,7,20,2,2
3,7,30,3,2
3,7,29,1,2
3,7,19,0,2
3,7,18,1,2
3,7,32,3,2
3,7,31,2,2
3,7,17,1,2
3,7,5,0,2
3,7,8,1,2
3,7,22,2,2
3,7,26,3,4
3,-7,25,2,4
3,-7,11,0,4
3,-7,10,2,4
3,-7,32,3,4
3,-7,31,2,4
3,-7,17,0,4
3,-7,20,1,4
3,-7,13,1,4
3,-7,3,3,4
3,8,4,3,4
3,8,3,2,4
3,8,8,1,4
3,8,22,2,4
3,8,26,3,2
3,-8,25,1,2
3,-8,21,3,2
3,-8,22,2,2
3,-8,26,3,2
3,-8,25,2,2
3,-8,11,3,2
3,-8,12,1,2
3,-8,26,3,2
3,-8,25,1,2
3,-8,21,3,2
3,-8,22,2,2
3,-8,26,3,2
3,-8,25,1,2
3,-8,21,3,2
3,-8,22,2,2
3,-8,26,3,2
3,-8,25,1,2
3,-8,21,3,2
3,-8,22,2,2
3,-8,26,3,2
3,-8,25,2,2
3,-8,11,3,2
3,-8,12,1,2
3,-8,26,3,2
3,-8,25,1,2
3,-8,21,3,2
3,-8,22,2,2
3,-8,26,3,2
3,-8,25,2,2
3,-8,11,1,2
3,-8,1,3,2
3,9,2,3,2
3,9,1,2,2
3,9,6,1,2
3,9,20,2,2
3,9,30,3,2
3,9,29,1,2
3,9,19,0,2
3,9,18,1,2
3,9,32,3,2
3,9,31,2,2
3,9,17,0,2
3,9,20,2,2
3,9,30,3,2
3,9,29,1,2
3,9,19,0,2
3,9,18,1,2
3,9,32,3,2
3,9,31,2,2
3,9,17,0,2
3,9,20,2,2
3,9,30,3,2
3,9,29,2,2
3,9,13,3,2
3,9,14,2,2
3,9,19,0,2
3,9,18,1,2
3,9,32,3,2
3,9,31,1,2
3,9,9,3,2
3,9,10,1,2
3,9,17,1,2
3,9,5,0,2
3,9,8,1,2
3,9,22,2,2
3,9,26,3,2
4,1,4,3,2
4,1,3,1,2
4,1,6,1,2
4,1,20,2,2
4,1,30,3,2
4,1,29,1,2
4,1,19,0,2
4,1,18,1,2
4,1,32,3,2
4,1,31,1,2
4,1,9,3,2
4,1,10,1,2
4,1,17,0,2
4,1,20,2,2
4,1,30,3,2
4,1,29,2,2
4,1,13,3,2
4,1,14,2,2
4,1,19,2,2
4,1,5,0,2
4,1,8,1,2
4,1,22,2,2
4,1,26,3,2
4,-1,25,2,2
4,-1,11,1,2
4,-1,1,3,2
4,2,2,3,2
4,2,1,2,2
4,2,6,1,2
4,2,20,2,2
4,2,30,3,2
4,2,29,2,2
4,2,13,3,2
4,2,14,1,2
4,2,30,3,2
4,2,29,1,2
4,2,19,0,2
4,2,18,1,2
4,2,32,3,2
4,2,31,1,2
4,2,9,3,2
4,2,10,1,2
4,2,17,0,2
4,2,20,2,2
4,2,30,3,2
4,2,29,2,2
4,2,13,3,2
4,2,14,2,2
4,2,19,0,2
4,2,18,1,2
4,2,32,3,2
4,2,31,2,2
4,2,17,1,2
4,2,5,0,2
4,2,8,1,2
4,2,22,2,2
4,2,26,3,4
4,-2,25,1,4
4,-2,21,0,4
4,-2,24,1,4
4,-2,28,3,4
4,-2,27,1,4
4,-2,15,2,4
4,-2,3,3,4
4,3,4,3,4
4,3,3,2,4
4,3,8,1,4
4,3,22,2,4
4,3,26,3,4
4,-3,25,1,4
4,-3,21,0,4
4,-3,24,1,4
4,-3,28,3,4
4,-3,27,1,4
4,-3,15,3,4
4,-3,16,1,4
4,-3,23,3,4
4,-3,24,1,4
4,-3,28,3,4
4,-3,27,1,4
4,-3,15,3,4
4,-3,16,2,4
4,-3,28,3,4
4,-3,27,1,4
4,-3,15,3,4
4,-3,16,1,4
4,-3,23,3,4
4,-3,24,1,4
4,-3,28,3,4
4,-3,27,1,4
4,-3,15,3,4
4,-3,16,2,4
4,-3,28,3,4
4,-3,27,2,4
4,-3,23,3,4
4,-3,24,1,4
4,-3,28,3,4
4,-3,27,2,4
4,-3,23,3,4
4,-3,24,2,4
4,-3,15,2,4
4,-3,3,3,4
4,4,4,3,4
4,4,3,2,4
4,4,8,1,4
4,4,22,2,4
4,4,26,3,2
4,-4,25,2,2
4,-4,11,1,2
4,-4,1,3,2
4,5,2,3,2
4,5,1,2,2
4,5,6,1,2
4,5,20,2,2
4,5,30,3,2
4,5,29,1,2
4,5,19,0,2
4,5,18,1,2
4,5,32,3,2
4,5,31,2,2
4,5,17,0,2
4,5,20,2,2
4,5,30,3,2
4,5,29,2,2
4,5,13,3,2
4,5,14,1,2
4,5,30,3,2
4,5,29,1,2
4,5,19,0,2
4,5,18,1,2
4,5,32,3,2
4,5,31,1,2
4,5,9,3,2
4,5,10,1,2
4,5,17,0,2
4,5,20,2,2
4,5,30,3,2
4,5,29,1,2
4,5,19,0,2
4,5,18,3,2
4,5,17,0,2
4,5,20,2,2
4,5,30,3,2
4,5,29,1,2
4,5,19,0,2
4,5,18,1,2
4,5,32,3,2
4,5,31,2,2
4,5,17,1,2
4,5,5,0,2
4,5,8,1,2
4,5,22,2,2
4,5,26,3,4
4,-5,25,1,4
4,-5,21,3,4
4,-5,22,2,4
4,-5,26,3,4
4,-5,25,1,4
4,-5,21,0,4
4,-5,24,1,4
4,-5,28,3,4
4,-5,27,1,4
4,-5,15,3,4
4,-5,16,2,4
4,-5,28,3,4
4,-5,27,2,4
4,-5,23,3,4
4,-5,24,1,4
4,-5,28,3,4
4,-5,27,1,4
4,-5,15,2,4
4,-5,3,3,4
4,6,4,3,4
4,6,3,2,4
4,6,8,1,4
4,6,22,2,4
4,6,26,3,2
4,-6,25,2,2
4,-6,11,3,2
4,-6,12,1,2
4,-6,26,3,2
4,-6,25,1,2
4,-6,21,3,2
4,-6,22,2,2
4,-6,26,3,2
4,-6,25,2,2
4,-6,11,1,2
4,-6,1,3,2
4,7,2,3,2
4,7,1,2,2
4,7,6,1,2
4,7,20,2,2
4,7,30,3,2
4,7,29,1,2
4,7,19,0,2
4,7,18,1,2
4,7,32,3,2
4,7,31,2,2
4,7,17,1,2
4,7,5,0,2
4,7,8,1,2
4,7,22,2,2
4,7,26,3,2
4,-7,25,1,2
4,-7,21,3,2
4,-7,22,2,2
4,-7,26,3,2
4,-7,25,1,2
4,-7,21,3,2
4,-7,22,1,2
4,-7,11,1,2
4,-7,1,3,2
4,8,2,3,2
4,8,1,1,2
4,8,8,1,2
4,8,22,2,2
4,8,26,3,4
4,-8,25,1,4
4,-8,21,0,4
4,-8,24,1,4
4,-8,28,3,4
4,-8,27,1,4
4,-8,15,3,4
4,-8,16,2,4
4,-8,28,3,4
4,-8,27,2,4
4,-8,23,3,4
4,-8,24,1,4
4,-8,28,3,4
4,-8,27,1,4
4,-8,15,2,4
4,-8,3,3,4
4,9,4,3,4
4,9,3,1,4
4,9,6,1,4
4,9,20,2,4
4,9,30,3,4
4,9,29,1,4
4,9,19,0,4
4,9,18,1,4
4,9,32,3,4
4,9,31,2,4
4,9,17,1,4
4,9,5,0,4
4,9,8,1,4
4,9,22,2,4
4,9,26,3,4
4,-9,25,1,4
4,-9,21,0,4
4,-9,24,1,4
4,-9,28,3,4
4,-9,27,1,4
4,-9,15,2,4
4,-9,3,3,4
4,10,4,3,4
4,10,3,2,4
4,10,8,1,4
4,10,22,2,4
4,10,26,3,2
4,-10,25,1,2
4,-10,21,3,2
4,-10,22,2,2
4,-10,26,3,2
4,-10,25,2,2
4,-10,11,1,2
4,-10,1,3,2
4,11,2,3,2
4,11,1,1,2
4,11,8,1,2
4,11,22,2,2
4,11,26,3,4
4,-11,25,1,4
4,-11,21,0,4
4,-11,24,1,4
4,-11,28,3,4
4,-11,27,1,4
4,-11,15,3,4
4,-11,16,1,4
4,-11,23,3,4
4,-11,24,1,4
4,-11,28,3,4
4,-11,27,1,4
4,-11,15,2,4
4,-11,3,3,4
4,12,4,3,4
4,12,3,1,4
4,12,6,1,4
4,12,20,2,4
4,12,30,3,4
4,12,29,1,4
4,12,19,0,4
4,12,18,1,4
4,12,32,3,4
4,12,31,2,4
4,12,17,1,4
4,12,5,0,4
4,12,8,1,4
4,12,22,2,4
4,12,26,3,2
4,-12,25,1,2
4,-12,21,3,2
4,-12,22,2,2
4,-12,26,3,2
4,-12,25,2,2
4,-12,11,3,2
4,-12,12,1,2
4,-12,26,3,2
4,-12,25,1,2
4,-12,21,3,2
4,-12,22,2,2
4,-12,26,3,2
4,-12,25,2,2
4,-12,11,1,2
4,-12,1,3,2
4,13,2,3,2
4,13,1,2,2
4,13,6,2,2
4,13,18,1,2
4,13,32,3,2
4,13,31,2,2
4,13,17,0,2
4,13,20,1,2
4,13,13,3,2
4,13,14,2,2
4,13,19,3,2
4,13,20,2,2
4,13,30,3,2
4,13,29,1,2
4,13,19,0,2
4,13,18,1,2
4,13,32,3,2
4,13,31,2,2
4,13,17,1,2
4,13,5,0,2
4,13,8,1,2
4,13,22,2,2
4,13,26,3,2
5,1,4,3,2
5,1,3,1,2
5,1,6,1,2
5,1,20,2,2
5,1,30,3,2
5,1,29,1,2
5,1,19,0,2
5,1,18,1,2
5,1,32,3,2
5,1,31,2,2
5,1,17,1,2
5,1,5,0,2
5,1,8,1,2
5,1,22,2,2
5,1,26,3,2
5,-1,25,2,2
5,-1,11,1,2
5,-1,1,3,2
5,2,2,3,2
5,2,1,1,2
5,2,8,1,2
5,2,22,2,2
5,2,26,3,2
5,-2,25,1,2
5,-2,21,3,2
5,-2,22,2,2
5,-2,26,3,2
5,-2,25,1,2
5,-2,21,3,2
5,-2,22,1,2
5,-2,11,1,2
5,-2,1,3,2
5,3,2,3,2
5,3,1,1,2
5,3,8,2,2
5,3,24,1,2
5,3,28,3,2
5,3,27,1,2
5,3,15,3,2
5,3,16,1,2
5,3,23,1,2
5,3,7,0,2
5,3,6,1,2
5,3,20,2,2
5,3,30,3,2
5,3,29,1,2
5,3,19,0,2
5,3,18,1,2
5,3,32,3,2
5,3,31,2,2
5,3,17,1,2
5,3,5,0,2
5,3,8,1,2
5,3,22,2,2
5,3,26,3,4
5,-3,25,1,4
5,-3,21,0,4
5,-3,24,1,4
5,-3,28,3,4
5,-3,27,2,4
5,-3,23,3,4
5,-3,24,1,4
5,-3,28,3,4
5,-3,27,1,4
5,-3,15,2,4
5,-3,3,3,4
5,4,4,3,4
5,4,3,2,4
5,4,8,1,4
5,4,22,2,4
5,4,26,3,2
5,-4,25,1,2
5,-4,21,3,2
5,-4,22,2,2
5,-4,26,3,2
5,-4,25,2,2
5,-4,11,3,2
5,-4,12,1,2
5,-4,26,3,2
5,-4,25,1,2
5,-4,21,3,2
5,-4,22,2,2
5,-4,26,3,2
5,-4,25,2,2
5,-4,11,3,2
5,-4,12,1,2
5,-4,26,3,2
5,-4,25,1,2
5,-4,21,3,2
5,-4,22,1,2
5,-4,11,1,2
5,-4,1,3,2
5,5,2,3,2
5,5,1,1,2
5,5,8,2,2
5,5,24,1,2
5,5,28,3,2
5,5,27,2,2
5,5,23,1,2
5,5,7,0,2
5,5,6,1,2
5,5,20,2,2
5,5,30,3,2
5,5,29,1,2
5,5,19,0,2
5,5,18,1,2
5,5,32,3,2
5,5,31,2,2
5,5,17,1,2
5,5,5,0,2
5,5,8,1,2
5,5,22,2,2
5,5,26,3,4
5,-5,25,1,4
5,-5,21,0,4
5,-5,24,1,4
5,-5,28,3,4
5,-5,27,2,4
5,-5,23,3,4
5,-5,24,1,4
5,-5,28,3,4
5,-5,27,2,4
5,-5,23,3,4
5,-5,24,2,4
5,-5,15,2,4
5,-5,3,3,4
5,6,4,3,4
5,6,3,2,4
5,6,8,1,4
5,6,22,2,4
5,6,26,3,4
5,-6,25,2,4
5,-6,11,0,4
5,-6,10,2,4
5,-6,32,3,4
5,-6,31,2,4
5,-6,17,0,4
5,-6,20,2,4
5,-6,30,3,4
5,-6,29,2,4
5,-6,13,1,4
5,-6,3,3,4
5,7,4,3,4
5,7,3,2,4
5,7,8,1,4
5,7,22,2,4
5,7,26,3,2
5,-7,25,2,2
5,-7,11,3,2
5,-7,12,1,2
5,-7,26,3,2
5,-7,25,2,2
5,-7,11,3,2
5,-7,12,1,2
5,-7,26,3,2
5,-7,25,1,2
5,-7,21,3,2
5,-7,22,2,2
5,-7,26,3,2
5,-7,25,2,2
5,-7,11,3,2
5,-7,12,1,2
5,-7,26,3,2
5,-7,25,1,2
5,-7,21,3,2
5,-7,22,1,2
5,-7,11,1,2
5,-7,1,3,2
5,8,2,3,2
5,8,1,2,2
5,8,6,1,2
5,8,20,2,2
5,8,30,3,2
5,8,29,1,2
5,8,19,0,2
5,8,18,1,2
5,8,32,3,2
5,8,31,2,2
5,8,17,1,2
5,8,5,0,2
5,8,8,1,2
5,8,22,2,2
5,8,26,3,4
5,-8,25,2,4
5,-8,11,0,4
5,-8,10,1,4
5,-8,17,3,4
5,-8,18,1,4
5,-8,32,3,4
5,-8,31,2,4
5,-8,17,0,4
5,-8,20,1,4
5,-8,13,3,4
5,-8,14,1,4
5,-8,30,3,4
5,-8,29,1,4
5,-8,19,3,4
5,-8,20,2,4
5,-8,30,3,4
5,-8,29,2,4
5,-8,13,1,4
5,-8,3,3,4
5,9,4,3,4
5,9,3,2,4
5,9,8,1,4
5,9,22,2,4
5,9,26,3,2
5,-9,25,1,2
5,-9,21,3,2
5,-9,22,1,2
5,-9,11,3,2
5,-9,12,1,2
5,-9,26,3,2
5,-9,25,2,2
5,-9,11,1,2
5,-9,1,3,2
5,10,2,3,2
5,10,1,1,2
5,10,8,1,2
5,10,22,2,2
5,10,26,3,2
5,-10,25,2,2
5,-10,11,1,2
5,-10,1,3,2
5,11,2,3,2
5,11,1,1,2
5,11,8,1,2
5,11,22,2,2
5,11,26,3,4
5,-11,25,2,4
5,-11,11,0,4
5,-11,10,1,4
5,-11,17,0,4
5,-11,20,1,4
5,-11,13,3,4
5,-11,14,1,4
5,-11,30,3,4
5,-11,29,1,4
5,-11,19,3,4
5,-11,20,1,4
5,-11,13,1,4
5,-11,3,3,4
5,12,4,3,4
5,12,3,2,4
5,12,8,1,4
5,12,22,2,4
5,12,26,3,4
5,-12,25,2,4
5,-12,11,0,4
5,-12,10,2,4
5,-12,32,3,4
5,-12,31,1,4
5,-12,9,0,4
5,-12,12,1,4
5,-12,26,3,4
5,-12,25,1,4
5,-12,21,0,4
5,-12,24,1,4
5,-12,28,3,4
5,-12,27,2,4
5,-12,23,3,4
5,-12,24,1,4
5,-12,28,3,4
5,-12,27,1,4
5,-12,15,2,4
5,-12,3,3,4
5,13,4,3,4
5,13,3,2,4
5,13,8,1,4
5,13,22,2,4
5,13,26,3,2
5,-13,25,2,2
5,-13,11,3,2
5,-13,12,1,2
5,-13,26,3,2
5,-13,25,2,2
5,-13,11,1,2
5,-13,1,3,2
5,14,2,3,2
5,14,1,1,2
5,14,8,1,2
5,14,22,2,2
5,14,26,3,2
5,-14,25,2,2
5,-14,11,1,2
5,-14,1,3,2
5,15,2,3,2
5,15,1,1,2
5,15,8,1,2
5,15,22,2,2
5,15,26,3,4
5,-15,25,2,4
5,-15,11,0,4
5,-15,10,2,4
5,-15,32,3,4
5,-15,31,2,4
5,-15,17,0,4
5,-15,20,1,4
5,-15,13,3,4
5,-15,14,1,4
5,-15,30,3,4
5,-15,29,1,4
5,-15,19,3,4
5,-15,20,2,4
5,-15,30,3,4
5,-15,29,2,4
5,-15,13,1,4
5,-15,3,3,4
5,16,4,3,4
5,16,3,2,4
5,16,8,1,4
5,16,22,2,4
5,16,26,3,4
6,1,4,3,4
6,1,3,2,4
6,1,8,1,4
6,1,22,2,4
6,1,26,3,2
6,-1,25,2,2
6,-1,11,1,2
6,-1,1,3,2
6,2,2,3,2
6,2,1,2,2
6,2,6,1,2
6,2,20,2,2
6,2,30,3,2
6,2,29,2,2
6,2,13,3,2
6,2,14,1,2
6,2,30,3,2
6,2,29,1,2
6,2,19,0,2
6,2,18,1,2
6,2,32,3,2
6,2,31,1,2
6,2,9,3,2
6,2,10,1,2
6,2,17,1,2
6,2,5,0,2
6,2,8,1,2
6,2,22,2,2
6,2,26,3,4
6,-2,25,2,4
6,-2,11,0,4
6,-2,10,2,4
6,-2,32,3,4
6,-2,31,2,4
6,-2,17,0,4
6,-2,20,1,4
6,-2,13,1,4
6,-2,3,3,4
6,3,4,3,4
6,3,3,2,4
6,3,8,1,4
6,3,22,2,4
6,3,26,3,4
6,-3,25,1,4
6,-3,21,0,4
6,-3,24,1,4
6,-3,28,3,4
6,-3,27,2,4
6,-3,23,3,4
6,-3,24,2,4
6,-3,15,2,4
6,-3,3,3,4
6,4,4,3,4
6,4,3,2,4
6,4,8,1,4
6,4,22,2,4
6,4,26,3,2
6,-4,25,2,2
6,-4,11,1,2
6,-4,1,3,2
6,5,2,3,2
6,5,1,1,2
6,5,8,1,2
6,5,22,2,2
6,5,26,3,2
6,-5,25,1,2
6,-5,21,3,2
6,-5,22,2,2
6,-5,26,3,2
6,-5,25,2,2
6,-5,11,1,2
6,-5,1,3,2
6,6,2,3,2
6,6,1,2,2
6,6,6,1,2
6,6,20,2,2
6,6,30,3,2
6,6,29,2,2
6,6,13,3,2
6,6,14,1,2
6,6,30,3,2
6,6,29,1,2
6,6,19,0,2
6,6,18,1,2
6,6,32,3,2
6,6,31,2,2
6,6,17,1,2
