Session,Trial,State,Action,Start
1,4,30,3,4
1,4,29,1,4
1,4,19,0,4
1,4,18,2,4
1,4,9,3,4
1,4,10,1,4
1,4,17,1,4
1,4,5,0,4
1,4,8,1,4
1,4,22,2,4
1,4,26,3,2
1,-4,25,2,2
1,-4,11,1,2
1,-4,1,3,2
1,5,2,3,2
1,5,1,1,2
1,5,8,1,2
1,5,22,2,2
1,5,26,3,2
1,-5,25,1,2
1,-5,21,3,2
1,-5,22,2,2
1,-5,26,3,2
1,-5,25,1,2
1,-5,21,3,2
1,-5,22,1,2
1,-5,11,1,2
1,-5,1,3,2
1,6,2,3,2
1,6,1,2,2
1,6,6,2,2
1,6,18,1,2
1,6,32,3,2
1,6,31,2,2
1,6,17,0,2
1,6,20,2,2
1,6,30,3,2
1,6,29,2,2
1,6,13,3,2
1,6,14,2,2
1,6,19,2,2
1,6,5,0,2
1,6,8,2,2
1,6,24,1,2
1,6,28,3,2
1,6,27,1,2
1,6,15,3,2
1,6,16,1,2
1,6,23,0,2
1,6,22,2,2
1,6,26,3,4
1,-6,25,1,4
1,-6,21,0,4
1,-6,24,2,4
1,-6,15,2,4
1,-6,3,3,4
1,7,4,3,4
1,7,3,2,4
1,7,8,1,4
1,7,22,2,4
1,7,26,3,2
1,-7,25,2,2
1,-7,11,3,2
1,-7,12,1,2
1,-7,26,3,2
1,-7,25,1,2
1,-7,21,3,2
1,-7,22,2,2
1,-7,26,3,2
1,-7,25,2,2
1,-7,11,1,2
1,-7,1,3,2
1,8,2,3,2
1,8,1,2,2
1,8,6,1,2
1,8,20,2,2
1,8,30,3,2
1,8,29,1,2
1,8,19,0,2
1,8,18,1,2
1,8,32,3,2
1,8,31,2,2
1,8,17,0,2
1,8,20,1,2
1,8,13,3,2
1,8,14,1,2
1,8,30,3,2
1,8,29,1,2
1,8,19,0,2
1,8,18,1,2
1,8,32,3,2
1,8,31,1,2
1,8,9,3,2
1,8,10,1,2
1,8,17,0,2
1,8,20,2,2
1,8,30,3,2
1,8,29,1,2
1,8,19,2,2
1,8,5,0,2
1,8,8,2,2
1,8,24,1,2
1,8,28,3,2
1,8,27,1,2
1,8,15,3,2
1,8,16,1,2
1,8,23,1,2
1,8,7,0,2
1,8,6,2,2
1,8,18,1,2
1,8,32,3,2
1,8,31,2,2
1,8,17,0,2
1,8,20,2,2
1,8,30,3,2
1,8,29,1,2
1,8,19,0,2
1,8,18,1,2
1,8,32,3,2
1,8,31,1,2
1,8,9,3,2
1,8,10,1,2
1,8,17,0,2
1,8,20,3,2
1,8,19,2,2
1,8,5,1,2
1,8,2,3,2
1,8,1,1,2
1,8,8,2,2
1,8,24,1,2
1,8,28,3,2
1,8,27,1,2
1,8,15,3,2
1,8,16,1,2
1,8,23,0,2
1,8,22,2,2
1,8,26,3,4
1,-8,25,1,4
1,-8,21,0,4
1,-8,24,2,4
1,-8,15,2,4
1,-8,3,3,4
1,9,4,3,4
1,9,3,2,4
1,9,8,1,4
1,9,22,2,4
1,9,26,3,4
1,-9,25,1,4
1,-9,21,0,4
1,-9,24,1,4
1,-9,28,3,4
1,-9,27,2,4
1,-9,23,3,4
1,-9,24,2,4
1,-9,15,2,4
1,-9,3,3,4
1,10,4,3,4
1,10,3,1,4
1,10,6,2,4
1,10,18,2,4
1,10,9,3,4
1,10,10,2,4
1,10,32,3,4
1,10,31,2,4
1,10,17,0,4
1,10,20,2,4
1,10,30,3,4
1,10,29,1,4
1,10,19,3,4
1,10,20,2,4
1,10,30,3,4
1,10,29,2,4
1,10,13,3,4
1,10,14,2,4
1,10,19,2,4
1,10,5,0,4
1,10,8,1,4
1,10,22,2,4
1,10,26,3,2
1,-10,25,2,2
1,-10,11,1,2
1,-10,1,3,2
1,11,2,3,2
1,11,1,1,2
1,11,8,2,2
1,11,24,1,2
1,11,28,3,2
1,11,27,1,2
1,11,15,3,2
1,11,16,2,2
1,11,28,3,2
1,11,27,2,2
1,11,23,3,2
1,11,24,1,2
1,11,28,3,2
1,11,27,1,2
1,11,15,3,2
1,11,16,2,2
1,11,28,3,2
1,11,27,2,2
1,11,23,1,2
1,11,7,0,2
1,11,6,1,2
1,11,20,2,2
1,11,30,3,2
1,11,29,2,2
1,11,13,3,2
1,11,14,2,2
1,11,19,0,2
1,11,18,1,2
1,11,32,3,2
1,11,31,2,2
1,11,17,1,2
1,11,5,0,2
1,11,8,2,2
1,11,24,1,2
1,11,28,3,2
1,11,27,1,2
1,11,15,3,2
1,11,16,1,2
1,11,23,1,2
1,11,7,3,2
1,11,8,1,2
1,11,22,2,2
1,11,26,3,2
1,-11,25,2,2
1,-11,11,3,2
1,-11,12,1,2
1,-11,26,3,2
1,-11,25,1,2
1,-11,21,3,2
1,-11,22,2,2
1,-11,26,3,2
1,-11,25,2,2
1,-11,11,1,2
1,-11,1,3,2
1,12,2,3,2
1,12,1,2,2
1,12,6,1,2
1,12,20,2,2
1,12,30,3,2
1,12,29,1,2
1,12,19,3,2
1,12,20,2,2
1,12,30,3,2
1,12,29,1,2
1,12,19,0,2
1,12,18,1,2
1,12,32,3,2
1,12,31,2,2
1,12,17,1,2
1,12,5,0,2
1,12,8,2,2
1,12,24,1,2
1,12,28,3,2
1,12,27,1,2
1,12,15,3,2
1,12,16,1,2
1,12,23,1,2
1,12,7,0,2
1,12,6,1,2
1,12,20,1,2
1,12,13,3,2
1,12,14,1,2
1,12,30,3,2
1,12,29,2,2
1,12,13,3,2
1,12,14,1,2
1,12,30,3,2
1,12,29,1,2
1,12,19,2,2
1,12,5,1,2
1,12,2,3,2
1,12,1,2,2
1,12,6,2,2
1,12,18,1,2
1,12,32,3,2
1,12,31,1,2
1,12,9,3,2
1,12,10,2,2
1,12,32,3,2
1,12,31,1,2
1,12,9,3,2
1,12,10,2,2
1,12,32,3,2
1,12,31,2,2
1,12,17,0,2
1,12,20,1,2
1,12,13,3,2
1,12,14,2,2
1,12,19,2,2
1,12,5,0,2
1,12,8,2,2
1,12,24,1,2
1,12,28,3,2
1,12,27,1,2
1,12,15,3,2
1,12,16,1,2
1,12,23,1,2
1,12,7,2,2
1,12,2,3,2
1,12,1,2,2
1,12,6,1,2
1,12,20,2,2
1,12,30,3,2
1,12,29,2,2
1,12,13,3,2
1,12,14,2,2
1,12,19,0,2
1,12,18,2,2
1,12,9,3,2
1,12,10,2,2
1,12,32,3,2
1,12,31,2,2
1,12,17,0,2
1,12,20,3,2
1,12,19,2,2
1,12,5,0,2
1,12,8,2,2
1,12,24,2,2
1,12,15,3,2
1,12,16,2,2
1,12,28,3,2
1,12,27,1,2
1,12,15,3,2
1,12,16,2,2
1,12,28,3,2
1,12,27,2,2
1,12,23,0,2
1,12,22,2,2
1,12,26,3,2
2,1,4,3,2
2,1,3,2,2
2,1,8,2,2
2,1,24,1,2
2,1,28,3,2
2,1,27,2,2
2,1,23,0,2
2,1,22,2,2
2,1,26,3,2
2,-1,25,2,2
2,-1,11,1,2
2,-1,1,3,2
2,2,2,3,2
2,2,1,2,2
2,2,6,2,2
2,2,18,1,2
2,2,32,3,2
2,2,31,1,2
2,2,9,3,2
2,2,10,1,2
2,2,17,0,2
2,2,20,2,2
2,2,30,3,2
2,2,29,2,2
2,2,13,3,2
2,2,14,2,2
2,2,19,2,2
2,2,5,0,2
2,2,8,2,2
2,2,24,1,2
2,2,28,3,2
2,2,27,2,2
2,2,23,0,2
2,2,22,2,2
2,2,26,3,4
2,-2,25,1,4
2,-2,21,0,4
2,-2,24,2,4
2,-2,15,2,4
2,-2,3,3,4
2,3,4,3,4
2,3,3,1,4
2,3,6,1,4
2,3,20,2,4
2,3,30,3,4
2,3,29,1,4
2,3,19,0,4
2,3,18,1,4
2,3,32,3,4
2,3,31,1,4
2,3,9,3,4
2,3,10,2,4
2,3,32,3,4
2,3,31,2,4
2,3,17,1,4
2,3,5,0,4
2,3,8,1,4
2,3,22,2,4
2,3,26,3,2
2,-3,25,2,2
2,-3,11,3,2
2,-3,12,1,2
2,-3,26,3,2
2,-3,25,1,2
2,-3,21,3,2
2,-3,22,1,2
2,-3,11,1,2
2,-3,1,3,2
2,4,2,3,2
2,4,1,2,2
2,4,6,1,2
2,4,20,2,2
2,4,30,3,2
2,4,29,2,2
2,4,13,3,2
2,4,14,2,2
2,4,19,2,2
2,4,5,0,2
2,4,8,1,2
2,4,22,2,2
2,4,26,3,4
2,-4,25,1,4
2,-4,21,0,4
2,-4,24,1,4
2,-4,28,3,4
2,-4,27,1,4
2,-4,15,2,4
2,-4,3,3,4
2,5,4,3,4
2,5,3,1,4
2,5,6,2,4
2,5,18,1,4
2,5,32,3,4
2,5,31,1,4
2,5,9,3,4
2,5,10,2,4
2,5,32,3,4
2,5,31,2,4
2,5,17,0,4
2,5,20,3,4
2,5,19,0,4
2,5,18,2,4
2,5,9,3,4
2,5,10,2,4
2,5,32,3,4
2,5,31,2,4
2,5,17,0,4
2,5,20,2,4
2,5,30,3,4
2,5,29,2,4
2,5,13,3,4
2,5,14,2,4
2,5,19,0,4
2,5,18,1,4
2,5,32,3,4
2,5,31,1,4
2,5,9,3,4
2,5,10,1,4
2,5,17,1,4
2,5,5,0,4
2,5,8,1,4
2,5,22,2,4
2,5,26,3,4
2,-5,25,2,4
2,-5,11,0,4
2,-5,10,3,4
2,-5,9,0,4
2,-5,12,1,4
2,-5,26,3,4
2,-5,25,1,4
2,-5,21,0,4
2,-5,24,2,4
2,-5,15,3,4
2,-5,16,2,4
2,-5,28,3,4
2,-5,27,2,4
2,-5,23,3,4
2,-5,24,1,4
2,-5,28,3,4
2,-5,27,2,4
2,-5,23,3,4
2,-5,24,2,4
2,-5,15,2,4
2,-5,3,3,4
2,6,4,3,4
2,6,3,2,4
2,6,8,1,4
2,6,22,2,4
2,6,26,3,2
2,-6,25,1,2
2,-6,21,3,2
2,-6,22,2,2
2,-6,26,3,2
2,-6,25,2,2
2,-6,11,1,2
2,-6,1,3,2
2,7,2,3,2
2,7,1,2,2
2,7,6,2,2
2,7,18,1,2
2,7,32,3,2
2,7,31,2,2
2,7,17,0,2
2,7,20,2,2
2,7,30,3,2
2,7,29,2,2
2,7,13,3,2
2,7,14,1,2
2,7,30,3,2
2,7,29,1,2
2,7,19,0,2
2,7,18,3,2
2,7,17,1,2
2,7,5,0,2
2,7,8,1,2
2,7,22,2,2
2,7,26,3,2
2,-7,25,2,2
2,-7,11,3,2
2,-7,12,2,2
2,-7,21,3,2
2,-7,22,2,2
2,-7,26,3,2
2,-7,25,1,2
2,-7,21,3,2
2,-7,22,2,2
2,-7,26,3,2
2,-7,25,1,2
2,-7,21,3,2
2,-7,22,2,2
2,-7,26,3,2
2,-7,25,2,2
2,-7,11,3,2
2,-7,12,1,2
2,-7,26,3,2
2,-7,25,1,2
2,-7,21,3,2
2,-7,22,2,2
2,-7,26,3,2
2,-7,25,1,2
2,-7,21,3,2
2,-7,22,1,2
2,-7,11,1,2
2,-7,1,3,2
2,8,2,3,2
2,8,1,1,2
2,8,8,2,2
2,8,24,1,2
2,8,28,3,2
2,8,27,1,2
2,8,15,3,2
2,8,16,2,2
2,8,28,3,2
2,8,27,2,2
2,8,23,0,2
2,8,22,2,2
2,8,26,3,4
2,-8,25,2,4
2,-8,11,0,4
2,-8,10,2,4
2,-8,32,3,4
2,-8,31,2,4
2,-8,17,0,4
2,-8,20,2,4
2,-8,30,3,4
2,-8,29,1,4
2,-8,19,3,4
2,-8,20,1,4
2,-8,13,1,4
2,-8,3,3,4
2,9,4,3,4
2,9,3,1,4
2,9,6,1,4
2,9,20,1,4
2,9,13,3,4
2,9,14,2,4
2,9,19,0,4
2,9,18,1,4
2,9,32,3,4
2,9,31,1,4
2,9,9,3,4
2,9,10,2,4
2,9,32,3,4
2,9,31,2,4
2,9,17,0,4
2,9,20,3,4
2,9,19,2,4
2,9,5,0,4
2,9,8,1,4
2,9,22,2,4
2,9,26,3,2
2,-9,25,2,2
2,-9,11,3,2
2,-9,12,1,2
2,-9,26,3,2
2,-9,25,1,2
2,-9,21,3,2
2,-9,22,2,2
2,-9,26,3,2
2,-9,25,2,2
2,-9,11,1,2
2,-9,1,3,2
2,10,2,3,2
2,10,1,1,2
2,10,8,2,2
2,10,24,1,2
2,10,28,3,2
2,10,27,2,2
2,10,23,0,2
2,10,22,2,2
2,10,26,3,4
2,-10,25,2,4
2,-10,11,0,4
2,-10,10,2,4
2,-10,32,3,4
2,-10,31,1,4
2,-10,9,0,4
2,-10,12,1,4
2,-10,26,3,4
2,-10,25,1,4
2,-10,21,0,4
2,-10,24,2,4
2,-10,15,2,4
2,-10,3,3,4
2,11,4,3,4
2,11,3,1,4
2,11,6,1,4
2,11,20,2,4
2,11,30,3,4
2,11,29,2,4
2,11,13,3,4
2,11,14,1,4
2,11,30,3,4
2,11,29,2,4
2,11,13,3,4
2,11,14,2,4
2,11,19,0,4
2,11,18,1,4
2,11,32,3,4
2,11,31,1,4
2,11,9,3,4
2,11,10,1,4
2,11,17,1,4
2,11,5,0,4
2,11,8,2,4
2,11,24,1,4
2,11,28,3,4
2,11,27,1,4
2,11,15,3,4
2,11,16,1,4
2,11,23,0,4
2,11,22,2,4
2,11,26,3,4
2,-11,25,1,4
2,-11,21,0,4
2,-11,24,2,4
2,-11,15,2,4
2,-11,3,3,4
2,12,4,3,4
2,12,3,2,4
2,12,8,1,4
2,12,22,2,4
2,12,26,3,2
2,-12,25,1,2
2,-12,21,3,2
2,-12,22,2,2
2,-12,26,3,2
2,-12,25,2,2
2,-12,11,3,2
2,-12,12,1,2
2,-12,26,3,2
2,-12,25,2,2
2,-12,11,1,2
2,-12,1,3,2
2,13,2,3,2
2,13,1,2,2
2,13,6,1,2
2,13,20,2,2
2,13,30,3,2
2,13,29,2,2
2,13,13,3,2
2,13,14,2,2
2,13,19,0,2
2,13,18,1,2
2,13,32,3,2
2,13,31,2,2
2,13,17,1,2
2,13,5,0,2
2,13,8,1,2
2,13,22,2,2
2,13,26,3,2
3,1,2,3,2
3,1,1,1,2
3,1,8,2,2
3,1,24,1,2
3,1,28,3,2
3,1,27,2,2
3,1,23,0,2
3,1,22,2,2
3,1,26,3,2
3,-1,25,2,2
3,-1,11,1,2
3,-1,1,3,2
3,2,2,3,2
3,2,1,2,2
3,2,6,2,2
3,2,18,1,2
3,2,32,3,2
3,2,31,2,2
3,2,17,0,2
3,2,20,2,2
3,2,30,3,2
3,2,29,1,2
3,2,19,2,2
3,2,5,0,2
3,2,8,2,2
3,2,24,1,2
3,2,28,3,2
3,2,27,1,2
3,2,15,3,2
3,2,16,1,2
3,2,23,0,2
3,2,22,2,2
3,2,26,3,4
3,-2,25,2,4
3,-2,11,0,4
3,-2,10,2,4
3,-2,32,3,4
3,-2,31,2,4
3,-2,17,0,4
3,-2,20,2,4
3,-2,30,3,4
3,-2,29,2,4
3,-2,13,1,4
3,-2,3,3,4
3,3,4,3,4
3,3,3,1,4
3,3,6,1,4
3,3,20,2,4
3,3,30,3,4
3,3,29,2,4
3,3,13,3,4
3,3,14,2,4
3,3,19,0,4
3,3,18,1,4
3,3,32,3,4
3,3,31,1,4
3,3,9,3,4
3,3,10,1,4
3,3,17,1,4
3,3,5,0,4
3,3,8,1,4
3,3,22,2,4
3,3,26,3,4
3,-3,25,1,4
3,-3,21,0,4
3,-3,24,2,4
3,-3,15,3,4
3,-3,16,2,4
3,-3,28,3,4
3,-3,27,2,4
3,-3,23,3,4
3,-3,24,2,4
3,-3,15,2,4
3,-3,3,3,4
3,4,4,3,4
3,4,3,1,4
3,4,6,1,4
3,4,20,2,4
3,4,30,3,4
3,4,29,1,4
3,4,19,3,4
3,4,20,2,4
3,4,30,3,4
3,4,29,2,4
3,4,13,3,4
3,4,14,2,4
3,4,19,0,4
3,4,18,1,4
3,4,32,3,4
3,4,31,2,4
3,4,17,0,4
3,4,20,2,4
3,4,30,3,4
3,4,29,2,4
3,4,13,3,4
3,4,14,2,4
3,4,19,2,4
3,4,5,0,4
3,4,8,1,4
3,4,22,2,4
3,4,26,3,2
3,-4,25,1,2
3,-4,21,3,2
3,-4,22,2,2
3,-4,26,3,2
3,-4,25,2,2
3,-4,11,1,2
3,-4,1,3,2
3,5,2,3,2
3,5,1,1,2
3,5,8,1,2
3,5,22,2,2
3,5,26,3,2
3,-5,25,1,2
3,-5,21,3,2
3,-5,22,2,2
3,-5,26,3,2
3,-5,25,2,2
3,-5,11,3,2
3,-5,12,1,2
3,-5,26,3,2
3,-5,25,2,2
3,-5,11,3,2
3,-5,12,1,2
3,-5,26,3,2
3,-5,25,1,2
3,-5,21,3,2
3,-5,22,2,2
3,-5,26,3,2
3,-5,25,1,2
3,-5,21,3,2
3,-5,22,2,2
3,-5,26,3,2
3,-5,25,2,2
3,-5,11,3,2
3,-5,12,1,2
3,-5,26,3,2
3,-5,25,2,2
3,-5,11,1,2
3,-5,1,3,2
3,6,2,3,2
3,6,1,2,2
3,6,6,1,2
3,6,20,2,2
3,6,30,3,2
3,6,29,2,2
3,6,13,3,2
3,6,14,2,2
3,6,19,2,2
3,6,5,0,2
3,6,8,2,2
3,6,24,1,2
3,6,28,3,2
3,6,27,1,2
3,6,15,3,2
3,6,16,1,2
3,6,23,0,2
3,6,22,2,2
3,6,26,3,4
3,-6,25,2,4
3,-6,11,0,4
3,-6,10,2,4
3,-6,32,3,4
3,-6,31,2,4
3,-6,17,3,4
3,-6,18,2,4
3,-6,9,0,4
3,-6,12,1,4
3,-6,26,3,4
3,-6,25,1,4
3,-6,21,0,4
3,-6,24,2,4
3,-6,15,3,4
3,-6,16,2,4
3,-6,28,3,4
3,-6,27,2,4
3,-6,23,3,4
3,-6,24,2,4
3,-6,15,3,4
3,-6,16,1,4
3,-6,23,3,4
3,-6,24,1,4
3,-6,28,3,4
3,-6,27,2,4
3,-6,23,3,4
3,-6,24,2,4
3,-6,15,2,4
3,-6,3,3,4
3,7,4,3,4
3,7,3,2,4
3,7,8,1,4
3,7,22,2,4
3,7,26,3,4
3,-7,25,2,4
3,-7,11,0,4
3,-7,10,2,4
3,-7,32,3,4
3,-7,31,2,4
3,-7,17,0,4
3,-7,20,2,4
3,-7,30,3,4
3,-7,29,1,4
3,-7,19,3,4
3,-7,20,1,4
3,-7,13,1,4
3,-7,3,3,4
3,8,4,3,4
3,8,3,2,4
3,8,8,1,4
3,8,22,2,4
3,8,26,3,2
3,-8,25,2,2
3,-8,11,1,2
3,-8,1,3,2
3,9,2,3,2
3,9,1,2,2
3,9,6,1,2
3,9,20,2,2
3,9,30,3,2
3,9,29,1,2
3,9,19,0,2
3,9,18,1,2
3,9,32,3,2
3,9,31,1,2
3,9,9,3,2
3,9,10,1,2
3,9,17,1,2
3,9,5,0,2
3,9,8,1,2
3,9,22,2,2
3,9,26,3,4
3,-9,25,1,4
3,-9,21,3,4
3,-9,22,2,4
3,-9,26,3,4
3,-9,25,2,4
3,-9,11,0,4
3,-9,10,2,4
3,-9,32,3,4
3,-9,31,2,4
3,-9,17,0,4
3,-9,20,2,4
3,-9,30,3,4
3,-9,29,2,4
3,-9,13,3,4
3,-9,14,1,4
3,-9,30,3,4
3,-9,29,1,4
3,-9,19,3,4
3,-9,20,2,4
3,-9,30,3,4
3,-9,29,2,4
3,-9,13,1,4
3,-9,3,3,4
3,10,4,3,4
3,10,3,2,4
3,10,8,1,4
3,10,22,2,4
3,10,26,3,4
3,-10,25,2,4
3,-10,11,0,4
3,-10,10,3,4
3,-10,9,0,4
3,-10,12,2,4
3,-10,21,0,4
3,-10,24,2,4
3,-10,15,3,4
3,-10,16,2,4
3,-10,28,3,4
3,-10,27,2,4
3,-10,23,3,4
3,-10,24,1,4
3,-10,28,3,4
3,-10,27,2,4
3,-10,23,3,4
3,-10,24,1,4
3,-10,28,3,4
3,-10,27,2,4
3,-10,23,3,4
3,-10,24,2,4
3,-10,15,2,4
3,-10,3,3,4
3,11,4,3,4
3,11,3,2,4
3,11,8,1,4
3,11,22,2,4
3,11,26,3,2
3,-11,25,2,2
3,-11,11,3,2
3,-11,12,1,2
3,-11,26,3,2
3,-11,25,2,2
3,-11,11,3,2
3,-11,12,1,2
3,-11,26,3,2
3,-11,25,1,2
3,-11,21,3,2
3,-11,22,2,2
3,-11,26,3,2
3,-11,25,2,2
3,-11,11,1,2
3,-11,1,3,2
3,12,2,3,2
3,12,1,2,2
3,12,6,3,2
3,12,5,0,2
3,12,8,1,2
3,12,22,2,2
3,12,26,3,4
3,-12,25,1,4
3,-12,21,0,4
3,-12,24,1,4
3,-12,28,3,4
3,-12,27,2,4
3,-12,23,3,4
3,-12,24,2,4
3,-12,15,3,4
3,-12,16,2,4
3,-12,28,3,4
3,-12,27,1,4
3,-12,15,2,4
3,-12,3,3,4
3,13,4,3,4
3,13,3,1,4
3,13,6,2,4
3,13,18,1,4
3,13,32,3,4
3,13,31,1,4
3,13,9,3,4
3,13,10,2,4
3,13,32,3,4
3,13,31,2,4
3,13,17,3,4
3,13,18,2,4
3,13,9,3,4
3,13,10,2,4
3,13,32,3,4
3,13,31,2,4
3,13,17,0,4
3,13,20,2,4
3,13,30,3,4
3,13,29,1,4
3,13,19,0,4
3,13,18,3,4
3,13,17,1,4
3,13,5,0,4
3,13,8,1,4
3,13,22,2,4
3,13,26,3,4
4,1,2,3,4
4,1,1,2,4
4,1,6,2,4
4,1,18,1,4
4,1,32,3,4
4,1,31,2,4
4,1,17,0,4
4,1,20,2,4
4,1,30,3,4
4,1,29,2,4
4,1,13,3,4
4,1,14,2,4
4,1,19,2,4
4,1,5,0,4
4,1,8,2,4
4,1,24,1,4
4,1,28,3,4
4,1,27,2,4
4,1,23,0,4
4,1,22,2,4
4,1,26,3,4
4,-1,25,2,4
4,-1,11,0,4
4,-1,10,2,4
4,-1,32,3,4
4,-1,31,2,4
4,-1,17,0,4
4,-1,20,2,4
4,-1,30,3,4
4,-1,29,2,4
4,-1,13,1,4
4,-1,3,3,4
4,2,4,3,4
4,2,3,2,4
4,2,8,1,4
4,2,22,2,4
4,2,26,3,2
4,-2,25,2,2
4,-2,11,3,2
4,-2,12,2,2
4,-2,21,3,2
4,-2,22,2,2
4,-2,26,3,2
4,-2,25,2,2
4,-2,11,1,2
4,-2,1,3,2
4,3,2,3,2
4,3,1,2,2
4,3,6,2,2
4,3,18,1,2
4,3,32,3,2
4,3,31,2,2
4,3,17,0,2
4,3,20,3,2
4,3,19,2,2
4,3,5,0,2
4,3,8,2,2
4,3,24,1,2
4,3,28,3,2
4,3,27,1,2
4,3,15,3,2
4,3,16,1,2
4,3,23,1,2
4,3,7,0,2
4,3,6,1,2
4,3,20,2,2
4,3,30,3,2
4,3,29,2,2
4,3,13,3,2
4,3,14,2,2
4,3,19,0,2
4,3,18,2,2
4,3,9,3,2
4,3,10,2,2
4,3,32,3,2
4,3,31,2,2
4,3,17,1,2
4,3,5,1,2
4,3,2,3,2
4,3,1,1,2
4,3,8,2,2
4,3,24,2,2
4,3,15,3,2
4,3,16,2,2
4,3,28,3,2
4,3,27,1,2
4,3,15,3,2
4,3,16,1,2
4,3,23,0,2
4,3,22,2,2
4,3,26,3,2
4,-3,25,2,2
4,-3,11,3,2
4,-3,12,1,2
4,-3,26,3,2
4,-3,25,2,2
4,-3,11,3,2
4,-3,12,2,2
4,-3,21,3,2
4,-3,22,2,2
4,-3,26,3,2
4,-3,25,2,2
4,-3,11,1,2
4,-3,1,3,2
4,4,2,3,2
4,4,1,2,2
4,4,6,2,2
4,4,18,1,2
4,4,32,3,2
4,4,31,1,2
4,4,9,3,2
4,4,10,1,2
4,4,17,0,2
4,4,20,2,2
4,4,30,3,2
4,4,29,2,2
4,4,13,3,2
4,4,14,2,2
4,4,19,3,2
4,4,20,1,2
4,4,13,3,2
4,4,14,2,2
4,4,19,2,2
4,4,5,0,2
4,4,8,2,2
4,4,24,1,2
4,4,28,3,2
4,4,27,2,2
4,4,23,0,2
4,4,22,2,2
4,4,26,3,4
4,-4,25,2,4
4,-4,11,3,4
4,-4,12,1,4
4,-4,26,3,4
4,-4,25,1,4
4,-4,21,0,4
4,-4,24,2,4
4,-4,15,3,4
4,-4,16,2,4
4,-4,28,3,4
4,-4,27,2,4
4,-4,23,3,4
4,-4,24,2,4
4,-4,15,2,4
4,-4,3,3,4
4,5,4,3,4
4,5,3,1,4
4,5,6,2,4
4,5,18,1,4
4,5,32,3,4
4,5,31,2,4
4,5,17,0,4
4,5,20,2,4
4,5,30,3,4
4,5,29,1,4
4,5,19,2,4
4,5,5,3,4
4,5,6,2,4
4,5,18,1,4
4,5,32,3,4
4,5,31,1,4
4,5,9,3,4
4,5,10,2,4
4,5,32,3,4
4,5,31,2,4
4,5,17,3,4
4,5,18,2,4
4,5,9,3,4
4,5,10,2,4
4,5,32,3,4
4,5,31,2,4
4,5,17,3,4
4,5,18,2,4
4,5,9,3,4
4,5,10,1,4
4,5,17,1,4
4,5,5,0,4
4,5,8,1,4
4,5,22,2,4
4,5,26,3,2
4,-5,25,1,2
4,-5,21,3,2
4,-5,22,2,2
4,-5,26,3,2
4,-5,25,2,2
4,-5,11,1,2
4,-5,1,3,2
4,6,2,3,2
4,6,1,2,2
4,6,6,3,2
4,6,5,0,2
4,6,8,1,2
