Session,Trial,State,Action,Start
1,5,19,0,4
1,5,18,1,4
1,5,32,3,4
1,5,31,1,4
1,5,9,3,4
1,5,10,2,4
1,5,32,3,4
1,5,31,2,4
1,5,17,0,4
1,5,20,2,4
1,5,30,3,4
1,5,29,2,4
1,5,13,3,4
1,5,14,1,4
1,5,30,3,4
1,5,29,1,4
1,5,19,2,4
1,5,5,2,4
1,5,4,3,4
1,5,3,2,4
1,5,8,2,4
1,5,24,1,4
1,5,28,3,4
1,5,27,1,4
1,5,15,3,4
1,5,16,2,4
1,5,28,3,4
1,5,27,2,4
1,5,23,0,4
1,5,22,2,4
1,5,26,3,2
1,-5,25,2,2
1,-5,11,1,2
1,-5,1,3,2
1,6,2,3,2
1,6,1,1,2
1,6,8,1,2
1,6,22,2,2
1,6,26,3,4
1,-6,25,1,4
1,-6,21,0,4
1,-6,24,1,4
1,-6,28,3,4
1,-6,27,1,4
1,-6,15,2,4
1,-6,3,3,4
1,7,4,3,4
1,7,3,1,4
1,7,6,2,4
1,7,18,1,4
1,7,32,3,4
1,7,31,1,4
1,7,9,3,4
1,7,10,2,4
1,7,32,3,4
1,7,31,1,4
1,7,9,3,4
1,7,10,2,4
1,7,32,3,4
1,7,31,2,4
1,7,17,0,4
1,7,20,2,4
1,7,30,3,4
1,7,29,2,4
1,7,13,3,4
1,7,14,1,4
1,7,30,3,4
1,7,29,2,4
1,7,13,3,4
1,7,14,2,4
1,7,19,0,4
1,7,18,1,4
1,7,32,3,4
1,7,31,1,4
1,7,9,3,4
1,7,10,2,4
1,7,32,3,4
1,7,31,2,4
1,7,17,0,4
1,7,20,2,4
1,7,30,3,4
1,7,29,1,4
1,7,19,2,4
1,7,5,2,4
1,7,4,3,4
1,7,3,2,4
1,7,8,1,4
1,7,22,2,4
1,7,26,3,2
1,-7,25,2,2
1,-7,11,1,2
1,-7,1,3,2
1,8,2,3,2
1,8,1,2,2
1,8,6,1,2
1,8,20,2,2
1,8,30,3,2
1,8,29,2,2
1,8,13,3,2
1,8,14,1,2
1,8,30,3,2
1,8,29,1,2
1,8,19,0,2
1,8,18,1,2
1,8,32,3,2
1,8,31,1,2
1,8,9,3,2
1,8,10,2,2
1,8,32,3,2
1,8,31,2,2
1,8,17,0,2
1,8,20,2,2
1,8,30,3,2
1,8,29,2,2
1,8,13,3,2
1,8,14,1,2
1,8,30,3,2
1,8,29,1,2
1,8,19,2,2
1,8,5,1,2
1,8,2,3,2
1,8,1,1,2
1,8,8,1,2
1,8,22,2,2
1,8,26,3,2
1,-8,25,1,2
1,-8,21,3,2
1,-8,22,2,2
1,-8,26,3,2
1,-8,25,2,2
1,-8,11,1,2
1,-8,1,3,2
1,9,2,3,2
1,9,1,1,2
1,9,8,2,2
1,9,24,1,2
1,9,28,3,2
1,9,27,1,2
1,9,15,3,2
1,9,16,2,2
1,9,28,3,2
1,9,27,2,2
1,9,23,0,2
1,9,22,2,2
1,9,26,3,4
1,-9,25,1,4
1,-9,21,0,4
1,-9,24,1,4
1,-9,28,3,4
1,-9,27,1,4
1,-9,15,2,4
1,-9,3,3,4
1,10,4,3,4
1,10,3,1,4
1,10,6,2,4
1,10,18,1,4
1,10,32,3,4
1,10,31,2,4
1,10,17,1,4
1,10,5,0,4
1,10,8,1,4
1,10,22,2,4
1,10,26,3,4
1,-10,25,2,4
1,-10,11,0,4
1,-10,10,2,4
1,-10,32,3,4
1,-10,31,2,4
1,-10,17,0,4
1,-10,20,2,4
1,-10,30,3,4
1,-10,29,2,4
1,-10,13,3,4
1,-10,14,1,4
1,-10,30,3,4
1,-10,29,1,4
1,-10,19,3,4
1,-10,20,2,4
1,-10,30,3,4
1,-10,29,2,4
1,-10,13,1,4
1,-10,3,3,4
1,11,4,3,4
1,11,3,2,4
1,11,8,1,4
1,11,22,2,4
1,11,26,3,2
1,-11,25,1,2
1,-11,21,3,2
1,-11,22,2,2
1,-11,26,3,2
1,-11,25,2,2
1,-11,11,1,2
1,-11,1,3,2
1,12,2,3,2
1,12,1,1,2
1,12,8,2,2
1,12,24,1,2
1,12,28,3,2
1,12,27,1,2
1,12,15,3,2
1,12,16,1,2
1,12,23,0,2
1,12,22,2,2
1,12,26,3,4
1,-12,25,1,4
1,-12,21,0,4
1,-12,24,1,4
1,-12,28,3,4
1,-12,27,2,4
1,-12,23,3,4
1,-12,24,1,4
1,-12,28,3,4
1,-12,27,1,4
1,-12,15,2,4
1,-12,3,3,4
1,13,4,3,4
1,13,3,1,4
1,13,6,2,4
1,13,18,1,4
1,13,32,3,4
1,13,31,2,4
1,13,17,0,4
1,13,20,2,4
1,13,30,3,4
1,13,29,2,4
1,13,13,3,4
1,13,14,1,4
1,13,30,3,4
1,13,29,2,4
1,13,13,3,4
1,13,14,2,4
1,13,19,0,4
1,13,18,1,4
1,13,32,3,4
1,13,31,1,4
1,13,9,3,4
1,13,10,2,4
1,13,32,3,4
1,13,31,2,4
1,13,17,0,4
1,13,20,2,4
1,13,30,3,4
1,13,29,2,4
1,13,13,3,4
1,13,14,1,4
1,13,30,3,4
1,13,29,1,4
1,13,19,2,4
1,13,5,0,4
1,13,8,1,4
1,13,22,2,4
1,13,26,3,2
1,-13,25,2,2
1,-13,11,1,2
1,-13,1,3,2
1,14,2,3,2
1,14,1,2,2
1,14,6,1,2
1,14,20,2,2
1,14,30,3,2
1,14,29,2,2
1,14,13,3,2
1,14,14,1,2
1,14,30,3,2
1,14,29,1,2
1,14,19,0,2
1,14,18,1,2
1,14,32,3,2
1,14,31,1,2
1,14,9,3,2
1,14,10,1,2
1,14,17,0,2
1,14,20,2,2
1,14,30,3,2
1,14,29,2,2
1,14,13,3,2
1,14,14,2,2
1,14,19,0,2
1,14,18,1,2
1,14,32,3,2
1,14,31,2,2
1,14,17,0,2
1,14,20,2,2
1,14,30,3,2
1,14,29,2,2
1,14,13,3,2
1,14,14,1,2
1,14,30,3,2
1,14,29,1,2
1,14,19,0,2
1,14,18,1,2
1,14,32,3,2
1,14,31,2,2
1,14,17,0,2
1,14,20,2,2
1,14,30,3,2
1,14,29,2,2
1,14,13,3,2
1,14,14,1,2
1,14,30,3,2
1,14,29,1,2
1,14,19,2,2
1,14,5,0,2
1,14,8,1,2
1,14,22,2,2
1,14,26,3,2
1,-14,25,2,2
1,-14,11,1,2
1,-14,1,3,2
1,15,2,3,2
1,15,1,1,2
1,15,8,1,2
1,15,22,2,2
1,15,26,3,4
1,-15,25,1,4
1,-15,21,3,4
1,-15,22,2,4
1,-15,26,3,4
1,-15,25,2,4
1,-15,11,0,4
1,-15,10,2,4
1,-15,32,3,4
1,-15,31,2,4
1,-15,17,0,4
1,-15,20,2,4
1,-15,30,3,4
1,-15,29,2,4
1,-15,13,1,4
1,-15,3,3,4
1,16,4,3,4
1,16,3,2,4
1,16,8,1,4
1,16,22,2,4
1,16,26,3,4
1,-16,25,2,4
1,-16,11,0,4
1,-16,10,2,4
1,-16,32,3,4
1,-16,31,2,4
1,-16,17,0,4
1,-16,20,2,4
1,-16,30,3,4
1,-16,29,2,4
1,-16,13,1,4
1,-16,3,3,4
1,17,4,3,4
1,17,3,1,4
1,17,6,2,4
1,17,18,1,4
1,17,32,3,4
1,17,31,2,4
1,17,17,0,4
1,17,20,2,4
1,17,30,3,4
1,17,29,2,4
1,17,13,3,4
1,17,14,1,4
1,17,30,3,4
1,17,29,2,4
1,17,13,3,4
1,17,14,2,4
1,17,19,0,4
1,17,18,1,4
1,17,32,3,4
1,17,31,1,4
1,17,9,3,4
1,17,10,2,4
1,17,32,3,4
1,17,31,2,4
1,17,17,0,4
1,17,20,2,4
1,17,30,3,4
1,17,29,2,4
1,17,13,3,4
1,17,14,2,4
1,17,19,0,4
1,17,18,1,4
1,17,32,3,4
1,17,31,2,4
1,17,17,0,4
1,17,20,2,4
1,17,30,3,4
1,17,29,2,4
1,17,13,3,4
1,17,14,1,4
1,17,30,3,4
1,17,29,2,4
1,17,13,3,4
1,17,14,1,4
1,17,30,3,4
1,17,29,1,4
1,17,19,2,4
1,17,5,0,4
1,17,8,1,4
1,17,22,2,4
1,17,26,3,2
1,-17,25,2,2
1,-17,11,1,2
1,-17,1,3,2
1,18,2,3,2
1,18,1,1,2
1,18,8,1,2
1,18,22,2,2
1,18,26,3,2
1,-18,25,2,2
1,-18,11,1,2
1,-18,1,3,2
1,19,2,3,2
1,19,1,1,2
1,19,8,1,2
1,19,22,2,2
1,19,26,3,4
1,-19,25,1,4
1,-19,21,0,4
1,-19,24,1,4
1,-19,28,3,4
1,-19,27,2,4
1,-19,23,3,4
1,-19,24,1,4
1,-19,28,3,4
1,-19,27,2,4
1,-19,23,3,4
1,-19,24,2,4
1,-19,15,2,4
1,-19,3,3,4
1,20,4,3,4
1,20,3,2,4
1,20,8,1,4
1,20,22,2,4
1,20,26,3,2
1,-20,25,2,2
1,-20,11,1,2
1,-20,1,3,2
1,21,2,3,2
1,21,1,1,2
1,21,8,1,2
1,21,22,2,2
1,21,26,3,4
1,-21,25,1,4
1,-21,21,3,4
1,-21,22,2,4
1,-21,26,3,4
1,-21,25,2,4
1,-21,11,0,4
1,-21,10,2,4
1,-21,32,3,4
1,-21,31,2,4
1,-21,17,0,4
1,-21,20,2,4
1,-21,30,3,4
1,-21,29,2,4
1,-21,13,1,4
1,-21,3,3,4
1,22,4,3,4
1,22,3,1,4
1,22,6,1,4
1,22,20,2,4
1,22,30,3,4
1,22,29,1,4
1,22,19,0,4
1,22,18,1,4
1,22,32,3,4
1,22,31,1,4
1,22,9,3,4
1,22,10,2,4
1,22,32,3,4
1,22,31,2,4
1,22,17,0,4
1,22,20,2,4
1,22,30,3,4
1,22,29,2,4
1,22,13,3,4
1,22,14,1,4
1,22,30,3,4
1,22,29,1,4
1,22,19,2,4
1,22,5,0,4
1,22,8,1,4
1,22,22,2,4
1,22,26,3,4
2,1,4,3,4
2,1,3,2,4
2,1,8,1,4
2,1,22,2,4
2,1,26,3,2
2,-1,25,2,2
2,-1,11,1,2
2,-1,1,3,2
2,2,2,3,2
2,2,1,2,2
2,2,6,2,2
2,2,18,1,2
2,2,32,3,2
2,2,31,2,2
2,2,17,0,2
2,2,20,2,2
2,2,30,3,2
2,2,29,2,2
2,2,13,3,2
2,2,14,2,2
2,2,19,2,2
2,2,5,0,2
2,2,8,1,2
2,2,22,2,2
2,2,26,3,2
2,-2,25,2,2
2,-2,11,1,2
2,-2,1,3,2
2,3,2,3,2
2,3,1,1,2
2,3,8,2,2
2,3,24,1,2
2,3,28,3,2
2,3,27,1,2
2,3,15,3,2
2,3,16,2,2
2,3,28,3,2
2,3,27,2,2
2,3,23,0,2
2,3,22,2,2
2,3,26,3,4
2,-3,25,2,4
2,-3,11,0,4
2,-3,10,2,4
2,-3,32,3,4
2,-3,31,1,4
2,-3,9,3,4
2,-3,10,2,4
2,-3,32,3,4
2,-3,31,1,4
2,-3,9,0,4
2,-3,12,1,4
2,-3,26,3,4
2,-3,25,1,4
2,-3,21,0,4
2,-3,24,2,4
2,-3,15,2,4
2,-3,3,3,4
2,4,4,3,4
2,4,3,2,4
2,4,8,1,4
2,4,22,2,4
2,4,26,3,2
2,-4,25,2,2
2,-4,11,1,2
2,-4,1,3,2
2,5,2,3,2
2,5,1,2,2
2,5,6,2,2
2,5,18,1,2
2,5,32,3,2
2,5,31,1,2
2,5,9,3,2
2,5,10,1,2
2,5,17,0,2
2,5,20,2,2
2,5,30,3,2
2,5,29,2,2
2,5,13,3,2
2,5,14,2,2
2,5,19,2,2
2,5,5,1,2
2,5,2,3,2
2,5,1,1,2
2,5,8,1,2
2,5,22,2,2
2,5,26,3,4
2,-5,25,2,4
2,-5,11,0,4
2,-5,10,2,4
2,-5,32,3,4
2,-5,31,2,4
2,-5,17,0,4
2,-5,20,2,4
2,-5,30,3,4
2,-5,29,2,4
2,-5,13,1,4
2,-5,3,3,4
2,6,4,3,4
2,6,3,2,4
2,6,8,1,4
2,6,22,2,4
2,6,26,3,2
2,-6,25,2,2
2,-6,11,1,2
2,-6,1,3,2
2,7,2,3,2
2,7,1,1,2
2,7,8,1,2
2,7,22,2,2
2,7,26,3,4
2,-7,25,1,4
2,-7,21,3,4
2,-7,22,2,4
2,-7,26,3,4
2,-7,25,2,4
2,-7,11,0,4
2,-7,10,1,4
2,-7,17,0,4
2,-7,20,2,4
2,-7,30,3,4
2,-7,29,2,4
2,-7,13,1,4
2,-7,3,3,4
2,8,4,3,4
2,8,3,2,4
2,8,8,1,4
2,8,22,2,4
2,8,26,3,4
2,-8,25,2,4
2,-8,11,0,4
2,-8,10,2,4
2,-8,32,3,4
2,-8,31,2,4
2,-8,17,3,4
2,-8,18,1,4
2,-8,32,3,4
2,-8,31,1,4
2,-8,9,0,4
2,-8,12,1,4
2,-8,26,3,4
2,-8,25,1,4
2,-8,21,0,4
2,-8,24,1,4
2,-8,28,3,4
2,-8,27,1,4
2,-8,15,2,4
2,-8,3,3,4
2,9,4,3,4
2,9,3,2,4
2,9,8,1,4
2,9,22,2,4
2,9,26,3,2
2,-9,25,2,2
2,-9,11,1,2
2,-9,1,3,2
2,10,2,3,2
2,10,1,2,2
2,10,6,1,2
2,10,20,2,2
2,10,30,3,2
2,10,29,1,2
2,10,19,0,2
2,10,18,1,2
2,10,32,3,2
2,10,31,2,2
2,10,17,0,2
2,10,20,2,2
2,10,30,3,2
2,10,29,2,2
2,10,13,3,2
2,10,14,2,2
2,10,19,2,2
2,10,5,0,2
2,10,8,1,2
2,10,22,2,2
2,10,26,3,4
2,-10,25,1,4
2,-10,21,0,4
2,-10,24,1,4
2,-10,28,3,4
2,-10,27,2,4
2,-10,23,3,4
2,-10,24,2,4
2,-10,15,2,4
2,-10,3,3,4
2,11,4,3,4
2,11,3,2,4
2,11,8,1,4
2,11,22,2,4
2,11,26,3,2
2,-11,25,2,2
2,-11,11,1,2
2,-11,1,3,2
2,12,2,3,2
2,12,1,2,2
2,12,6,1,2
2,12,20,2,2
2,12,30,3,2
2,12,29,2,2
2,12,13,3,2
2,12,14,2,2
2,12,19,0,2
2,12,18,1,2
2,12,32,3,2
2,12,31,1,2
2,12,9,3,2
2,12,10,2,2
2,12,32,3,2
2,12,31,2,2
2,12,17,0,2
2,12,20,2,2
2,12,30,3,2
2,12,29,2,2
2,12,13,3,2
2,12,14,2,2
2,12,19,2,2
2,12,5,0,2
2,12,8,1,2
2,12,22,2,2
2,12,26,3,2
2,-12,25,2,2
2,-12,11,3,2
2,-12,12,1,2
2,-12,26,3,2
2,-12,25,1,2
2,-12,21,3,2
2,-12,22,2,2
2,-12,26,3,2
2,-12,25,2,2
2,-12,11,1,2
2,-12,1,3,2
2,13,2,3,2
2,13,1,1,2
2,13,8,2,2
2,13,24,1,2
2,13,28,3,2
2,13,27,1,2
2,13,15,3,2
2,13,16,2,2
2,13,28,3,2
2,13,27,2,2
2,13,23,0,2
2,13,22,2,2
2,13,26,3,4
2,-13,25,2,4
2,-13,11,0,4
2,-13,10,2,4
2,-13,32,3,4
2,-13,31,2,4
2,-13,17,0,4
2,-13,20,2,4
2,-13,30,3,4
2,-13,29,2,4
2,-13,13,1,4
2,-13,3,3,4
2,14,4,3,4
2,14,3,1,4
2,14,6,1,4
2,14,20,2,4
2,14,30,3,4
2,14,29,2,4
2,14,13,3,4
2,14,14,2,4
2,14,19,2,4
2,14,5,0,4
2,14,8,2,4
2,14,24,1,4
2,14,28,3,4
2,14,27,2,4
2,14,23,0,4
2,14,22,2,4
2,14,26,3,2
2,-14,25,2,2
2,-14,11,1,2
2,-14,1,3,2
2,15,2,3,2
2,15,1,1,2
2,15,8,1,2
2,15,22,2,2
2,15,26,3,4
2,-15,25,1,4
2,-15,21,3,4
2,-15,22,2,4
2,-15,26,3,4
2,-15,25,1,4
2,-15,21,0,4
2,-15,24,1,4
2,-15,28,3,4
2,-15,27,1,4
2,-15,15,2,4
2,-15,3,3,4
2,16,4,3,4
2,16,3,1,4
2,16,6,2,4
2,16,18,1,4
2,16,32,3,4
2,16,31,1,4
2,16,9,3,4
2,16,10,2,4
2,16,32,3,4
2,16,31,2,4
2,16,17,1,4
2,16,5,2,4
2,16,4,3,4
2,16,3,2,4
2,16,8,1,4
2,16,22,2,4
2,16,26,3,2
2,-16,25,1,2
2,-16,21,3,2
2,-16,22,2,2
2,-16,26,3,2
2,-16,25,2,2
2,-16,11,1,2
2,-16,1,3,2
2,17,2,3,2
2,17,1,1,2
2,17,8,1,2
2,17,22,2,2
2,17,26,3,2
2,-17,25,1,2
2,-17,21,3,2
2,-17,22,2,2
2,-17,26,3,2
2,-17,25,1,2
2,-17,21,3,2
2,-17,22,2,2
2,-17,26,3,2
2,-17,25,2,2
2,-17,11,3,2
2,-17,12,1,2
2,-17,26,3,2
2,-17,25,1,2
2,-17,21,3,2
2,-17,22,2,2
2,-17,26,3,2
2,-17,25,2,2
2,-17,11,3,2
2,-17,12,2,2
2,-17,21,3,2
2,-17,22,1,2
2,-17,11,1,2
2,-17,1,3,2
2,18,2,3,2
2,18,1,1,2
2,18,8,2,2
2,18,24,1,2
2,18,28,3,2
2,18,27,2,2
2,18,23,0,2
2,18,22,2,2
2,18,26,3,2
2,-18,25,1,2
2,-18,21,3,2
2,-18,22,2,2
2,-18,26,3,2
2,-18,25,2,2
2,-18,11,3,2
2,-18,12,1,2
2,-18,26,3,2
2,-18,25,1,2
2,-18,21,3,2
2,-18,22,2,2
2,-18,26,3,2
2,-18,25,2,2
2,-18,11,3,2
2,-18,12,1,2
2,-18,26,3,2
2,-18,25,1,2
2,-18,21,3,2
2,-18,22,2,2
2,-18,26,3,2
2,-18,25,1,2
2,-18,21,3,2
2,-18,22,2,2
2,-18,26,3,2
2,-18,25,2,2
2,-18,11,1,2
2,-18,1,3,2
2,19,2,3,2
2,19,1,1,2
2,19,8,1,2
2,19,22,2,2
2,19,26,3,4
2,-19,25,1,4
2,-19,21,0,4
2,-19,24,1,4
2,-19,28,3,4
2,-19,27,1,4
2,-19,15,2,4
2,-19,3,3,4
2,20,4,3,4
2,20,3,1,4
2,20,6,1,4
2,20,20,2,4
2,20,30,3,4
2,20,29,2,4
2,20,13,3,4
2,20,14,1,4
2,20,30,3,4
2,20,29,1,4
2,20,19,0,4
2,20,18,1,4
2,20,32,3,4
2,20,31,2,4
2,20,17,0,4
2,20,20,2,4
2,20,30,3,4
2,20,29,2,4
2,20,13,3,4
2,20,14,2,4
2,20,19,2,4
2,20,5,0,4
2,20,8,2,4
2,20,24,1,4
2,20,28,3,4
2,20,27,2,4
2,20,23,0,4
2,20,22,2,4
2,20,26,3,4
2,-20,25,2,4
2,-20,11,0,4
2,-20,10,2,4
2,-20,32,3,4
2,-20,31,2,4
2,-20,17,0,4
2,-20,20,2,4
2,-20,30,3,4
2,-20,29,1,4
2,-20,19,3,4
2,-20,20,2,4
2,-20,30,3,4
2,-20,29,2,4
2,-20,13,1,4
2,-20,3,3,4
2,21,4,3,4
2,21,3,1,4
2,21,6,1,4
2,21,20,2,4
2,21,30,3,4
2,21,29,1,4
2,21,19,2,4
2,21,5,0,4
2,21,8,2,4
2,21,24,3,4
2,21,23,0,4
2,21,22,2,4
2,21,26,3,2
2,-21,25,1,2
2,-21,21,3,2
2,-21,22,2,2
2,-21,26,3,2
2,-21,25,1,2
2,-21,21,3,2
2,-21,22,2,2
2,-21,26,3,2
2,-21,25,2,2
2,-21,11,1,2
2,-21,1,3,2
2,22,2,3,2
2,22,1,1,2
2,22,8,1,2
2,22,22,2,2
2,22,26,3,4
2,-22,25,1,4
2,-22,21,0,4
2,-22,24,1,4
2,-22,28,3,4
2,-22,27,1,4
2,-22,15,3,4
2,-22,16,2,4
2,-22,28,3,4
2,-22,27,2,4
2,-22,23,3,4
2,-22,24,2,4
2,-22,15,2,4
2,-22,3,3,4
2,23,4,3,4
2,23,3,1,4
2,23,6,1,4
2,23,20,2,4
2,23,30,3,4
2,23,29,2,4
2,23,13,3,4
2,23,14,2,4
2,23,19,2,4
2,23,5,0,4
2,23,8,1,4
2,23,22,2,4
2,23,26,3,4
2,-23,25,1,4
2,-23,21,3,4
2,-23,22,2,4
2,-23,26,3,4
2,-23,25,2,4
2,-23,11,0,4
2,-23,10,2,4
2,-23,32,3,4
2,-23,31,1,4
2,-23,9,0,4
2,-23,12,1,4
2,-23,26,3,4
2,-23,25,1,4
2,-23,21,0,4
2,-23,24,2,4
2,-23,15,3,4
2,-23,16,2,4
2,-23,28,3,4
2,-23,27,2,4
2,-23,23,3,4
2,-23,24,1,4
2,-23,28,3,4
2,-23,27,1,4
2,-23,15,3,4
2,-23,16,2,4
2,-23,28,3,4
2,-23,27,1,4
2,-23,15,2,4
2,-23,3,3,4
2,24,4,3,4
2,24,3,2,4
2,24,8,1,4
2,24,22,2,4
2,24,26,3,2
2,-24,25,1,2
2,-24,21,3,2
2,-24,22,2,2
2,-24,26,3,2
2,-24,25,1,2
2,-24,21,3,2
2,-24,22,2,2
2,-24,26,3,2
2,-24,25,2,2
2,-24,11,1,2
2,-24,1,3,2
2,25,2,3,2
2,25,1,1,2
2,25,8,1,2
2,25,22,2,2
2,25,26,3,2
2,-25,25,1,2
2,-25,21,3,2
2,-25,22,2,2
2,-25,26,3,2
2,-25,25,1,2
2,-25,21,3,2
2,-25,22,1,2
2,-25,11,3,2
2,-25,12,1,2
2,-25,26,3,2
2,-25,25,1,2
2,-25,21,3,2
2,-25,22,2,2
2,-25,26,3,2
2,-25,25,2,2
2,-25,11,1,2
2,-25,1,3,2
2,26,2,3,2
2,26,1,1,2
2,26,8,1,2
2,26,22,2,2
2,26,26,3,2
3,1,4,3,2
3,1,3,2,2
3,1,8,2,2
3,1,24,1,2
3,1,28,3,2
3,1,27,2,2
3,1,23,0,2
3,1,22,2,2
3,1,26,3,4
3,-1,25,2,4
3,-1,11,0,4
3,-1,10,2,4
3,-1,32,3,4
3,-1,31,2,4
3,-1,17,0,4
3,-1,20,2,4
3,-1,30,3,4
3,-1,29,2,4
3,-1,13,1,4
3,-1,3,3,4
3,2,4,3,4
3,2,3,2,4
3,2,8,1,4
3,2,22,2,4
3,2,26,3,2
3,-2,25,2,2
3,-2,11,1,2
3,-2,1,3,2
3,3,2,3,2
3,3,1,2,2
3,3,6,1,2
3,3,20,2,2
3,3,30,3,2
3,3,29,2,2
3,3,13,3,2
3,3,14,2,2
3,3,19,2,2
3,3,5,1,2
3,3,2,3,2
3,3,1,1,2
3,3,8,2,2
3,3,24,1,2
3,3,28,3,2
3,3,27,1,2
3,3,15,3,2
3,3,16,1,2
3,3,23,0,2
3,3,22,2,2
3,3,26,3,4
3,-3,25,1,4
3,-3,21,0,4
3,-3,24,1,4
3,-3,28,3,4
3,-3,27,1,4
3,-3,15,2,4
3,-3,3,3,4
3,4,4,3,4
3,4,3,2,4
3,4,8,1,4
3,4,22,2,4
3,4,26,3,2
3,-4,25,2,2
3,-4,11,1,2
3,-4,1,3,2
3,5,2,3,2
3,5,1,1,2
3,5,8,1,2
3,5,22,2,2
3,5,26,3,4
3,-5,25,2,4
3,-5,11,0,4
3,-5,10,2,4
3,-5,32,3,4
3,-5,31,2,4
3,-5,17,0,4
3,-5,20,2,4
3,-5,30,3,4
3,-5,29,2,4
3,-5,13,3,4
3,-5,14,1,4
3,-5,30,3,4
3,-5,29,1,4
3,-5,19,3,4
3,-5,20,2,4
3,-5,30,3,4
3,-5,29,2,4
3,-5,13,3,4
3,-5,14,2,4
3,-5,19,3,4
3,-5,20,2,4
3,-5,30,3,4
3,-5,29,2,4
3,-5,13,3,4
3,-5,14,2,4
3,-5,19,3,4
3,-5,20,2,4
3,-5,30,3,4
3,-5,29,2,4
3,-5,13,1,4
3,-5,3,3,4
3,6,4,3,4
3,6,3,1,4
3,6,6,1,4
3,6,20,2,4
3,6,30,3,4
3,6,29,1,4
3,6,19,2,4
3,6,5,0,4
3,6,8,1,4
3,6,22,2,4
3,6,26,3,2
3,-6,25,1,2
3,-6,21,3,2
3,-6,22,2,2
3,-6,26,3,2
3,-6,25,2,2
3,-6,11,1,2
3,-6,1,3,2
3,7,2,3,2
3,7,1,1,2
3,7,8,1,2
3,7,22,2,2
3,7,26,3,2
3,-7,25,2,2
3,-7,11,3,2
3,-7,12,1,2
3,-7,26,3,2
3,-7,25,1,2
3,-7,21,3,2
3,-7,22,2,2
3,-7,26,3,2
3,-7,25,2,2
3,-7,11,1,2
3,-7,1,3,2
3,8,2,3,2
3,8,1,1,2
3,8,8,1,2
3,8,22,2,2
3,8,26,3,2
3,-8,25,1,2
3,-8,21,3,2
3,-8,22,2,2
3,-8,26,3,2
3,-8,25,2,2
3,-8,11,3,2
3,-8,12,2,2
3,-8,21,3,2
3,-8,22,1,2
3,-8,11,1,2
3,-8,1,3,2
3,9,2,3,2
3,9,1,2,2
3,9,6,1,2
3,9,20,2,2
3,9,30,3,2
3,9,29,1,2
3,9,19,2,2
3,9,5,0,2
3,9,8,1,2
3,9,22,2,2
3,9,26,3,4
3,-9,25,1,4
3,-9,21,0,4
3,-9,24,1,4
3,-9,28,3,4
3,-9,27,1,4
3,-9,15,2,4
3,-9,3,3,4
3,10,4,3,4
3,10,3,1,4
3,10,6,1,4
3,10,20,2,4
3,10,30,3,4
3,10,29,1,4
3,10,19,0,4
3,10,18,1,4
